eng_text,fr_text,eng_context,fr_context,eng_mID
the Hatter,le Chapelier,"atter.

""It isn't mine,"" said the Hatter.

""_Stolen!_"" the K","<< Il n'est pas a moi, >> dit le Chapelier.

<< Vole ! >> s'",M_2915
the Hatter,le Chapelier,"'m a poor man, your Majesty,"" the Hatter began, in a trembli"," homme, Votre Majeste, >> fit le Chapelier d'une voix trembl",M_2967
the Hatter,le Chapelier,"ness!""

The first witness was the Hatter. He came in with a "," ! >>
Le premier temoin etait le Chapelier. Il entra, tenant",M_2901
the Hatter,le Chapelier,"had never left off staring at the Hatter, and, just as the D","s cesse de fixer les yeux sur le Chapelier, et, comme le Loi",M_2954
the Hatter,le Chapelier,"u may go,"" said the King, and the Hatter hurriedly left the ","s retirer, >> dit le Roi ; et le Chapelier se hata de quitte",M_3016
the Hatter,le Chapelier,"""That I can't remember,"" said the Hatter.

""You _must_ remem"," peux pas me rappeler, >> dit le Chapelier.

<< Il faut abso",M_2989
the Hatter,le Chapelier,"d rather finish my tea,"" said the Hatter, with an anxious lo","ir de prendre mon the, >> dit le Chapelier, en lancant un re",M_3012
the Hatter,le Chapelier,"ny rate, the Dormouse said--"" the Hatter went on, looking an","s, le Loir dit -- >> continua le Chapelier, regardant autour",M_2983
the Hatter,le Chapelier,"e? Go on!""

""I'm a poor man,"" the Hatter went on, ""and most "," un pauvre homme, >> continua le Chapelier ; << et les drage",M_2974
the Hatter,le Chapelier,"t the case with _mine_,"" said the Hatter.

Alice felt dreadf"," Tout comme la mienne, >> dit le Chapelier.

Alice se trouva",M_1738
the Hatter,le Chapelier,"ice.

""It goes on, you know,"" the Hatter continued, ""in this","< Vous savez la suite, >> dit le Chapelier ; et il continua ",M_1819
the Hatter,le Chapelier,"sked.

""Yes, that's it,"" said the Hatter with a sigh: ""it's ",".

<< Oui, c'est cela, >> dit le Chapelier avec un soupir ; ",M_1832
the Hatter,le Chapelier,"lice.

""And ever since that,"" the Hatter went on in a mournf"," Et, depuis lors, >> continua le Chapelier avec tristesse, <",M_1828
the Hatter,le Chapelier,"nished the first verse,"" said the Hatter, ""when the Queen ju","ni le premier couplet, >> dit le Chapelier, << que la Reine ",M_1823
the Hatter,le Chapelier,"""Not at first, perhaps,"" said the Hatter: ""but you could kee","Peut-etre pas d'abord, >> dit le Chapelier ; << mais vous po",M_1800
the Hatter,le Chapelier,"lice.

""Of course you don't!"" the Hatter said, tossing his h","Je le crois bien, >> repondit le Chapelier, en secouant la t",M_1778
the Hatter,le Chapelier,"w Time as well as I do,"" said the Hatter, ""you wouldn't talk","ps aussi bien que moi, >> dit le Chapelier, << vous ne parle",M_1769
the Hatter,le Chapelier,"n't the slightest idea,"" said the Hatter.

""Nor I,"" said the","i pas la moindre idee, >> dit le Chapelier.

<< Ni moi non p",M_1759
the Hatter,le Chapelier," you guessed the riddle yet?"" the Hatter said, turning to Al","vous devine l'enigme ? >> dit le Chapelier, se tournant de n",M_1754
the Hatter,le Chapelier,"rmouse is asleep again,"" said the Hatter, and he poured a li"," Le Loir est rendormi, >> dit le Chapelier ; et il lui versa",M_1746
the Hatter,le Chapelier,"!""

""Why should it?"" muttered the Hatter. ""Does _your_ watch",ait-elle l'heure ? >> murmura le Chapelier. << Votre montre ,M_1733
the Hatter,le Chapelier,"bs must have got in as well,"" the Hatter grumbled: ""you shou"," miettes de pain, >> grommela le Chapelier. << Vous n'auriez",M_1725
the Hatter,le Chapelier,"h.""

""Two days wrong!"" sighed the Hatter. ""I told you butter"," deux jours en retard, >> dit le Chapelier avec un soupir. <",M_1719
the Hatter,le Chapelier,"he same thing with you,"" said the Hatter, and here the conve","fet tout un pour vous, >> dit le Chapelier. Sur ce, la conve",M_1707
the Hatter,le Chapelier,"our hair wants cutting,"" said the Hatter. He had been lookin"," besoin d'etre coupes, >> dit le Chapelier. Il avait conside",M_1665
the Hatter,le Chapelier,"house, and the March Hare and the Hatter were having tea at ", Lievre y prenait le the avec le Chapelier. Un Loir profonde,M_1643
the Hatter,le Chapelier,"And be quick about it,"" added the Hatter, ""or you'll be asle","
<< Et faites vite, >> ajouta le Chapelier, << sans cela vou",M_1851
the Hatter,le Chapelier," you can't take _less_,"" said the Hatter: ""it's very easy to"," pas en prendre moins, >> dit le Chapelier. << Il est tres-a",M_1873
the Dodo,le Dodo,"ed round her once more, while the Dodo solemnly presented th","au autour d'Alice, tandis que le Dodo lui presentait solenne",M_600
the Dodo,le Dodo,"y.

""Hand it over here,"" said the Dodo.

Then they all crowd","n.


<< Faites passer, >> dit le Dodo. Tous se grouperent de",M_598
the Dodo,le Dodo,"said the Mouse.

""Of course,"" the Dodo replied very gravely.","<< Comme de raison, >> reprit le Dodo gravement. << Avez-vou",M_593
the Dodo,le Dodo,"""Why, _she_, of course,"" said the Dodo, pointing to Alice wi","ela va sans dire, >> repondit le Dodo, en montrant Alice du ",M_582
the Dodo,le Dodo,"st waited in silence. At last the Dodo said, ""_Everybody_ ha",attendaient en silence. Enfin le Dodo dit : << Tout le monde,M_579
the Dodo,le Dodo,"hat I was going to say,"" said the Dodo in an offended tone, ","
<< J'allais proposer, >> dit le Dodo d'un ton vexe, << une ",M_565
the Dodo,le Dodo,"to say anything.

""Why,"" said the Dodo, ""the best way to exp","aniere de l'expliquer, >> dit le Dodo, << c'est de le faire.",M_569
the Dodo,le Dodo,"nter day, I will tell you how the Dodo managed it.)

First i","er, je vais vous dire comment le Dodo s'y prit.)
D'abord il ",M_573
the Dodo,le Dodo," she wanted much to know, but the Dodo had paused as if it t","nt beaucoup a le savoir, mais le Dodo avait fait une pause c",M_568
the Dodo,le Dodo,"so, and were quite dry again, the Dodo suddenly called out ""","ure, tout le monde etant sec, le Dodo cria tout a coup : << ",M_575
the Gryphon,le Griffon,"! The adventures first,"" said the Gryphon in an impatient to","les aventures d'abord, >> dit le Griffon d'un ton d'impatien",M_2770
the Gryphon,le Griffon,"OUP!""


""Chorus again!"" cried the Gryphon, and the Mock Turt",">
<< Bis au refrain ! >> cria le Griffon ; et la Fausse-Tort",M_2846
the Gryphon,le Griffon,"e distance.

""Come on!"" cried the Gryphon, and, taking Alice","oin.

<< Venez donc ! >> cria le Griffon ; et, prenant Alice",M_2848
the Gryphon,le Griffon,"off, leaving Alice alone with the Gryphon. Alice did not qui",tit laissant Alice seule avec le Griffon. La mine de cet ani,M_2468
the Gryphon,le Griffon,"d a bone in his throat,"" said the Gryphon: and it set to wor"," un os dans le gosier, >> dit le Griffon, et il se mit a la ",M_2624
the Gryphon,le Griffon,"ason they're called lessons,"" the Gryphon remarked: ""because","on les appelle lecons, >> dit le Griffon, << parce que nous ",M_2606
the Gryphon,le Griffon,"
""So he did, so he did,"" said the Gryphon, sighing in his tu","<< C'est ca, c'est ca, >> dit le Griffon, en soupirant a son",M_2600
the Gryphon,le Griffon,"rnt it.""

""Hadn't time,"" said the Gryphon: ""I went to the Cl","en avais pas le temps, >> dit le Griffon, << mais j'ai suivi",M_2595
the Gryphon,le Griffon,"tle said: ""I'm too stiff. And the Gryphon never learnt it.""
","ue, << je suis trop genee, et le Griffon ne l'a jamais appri",M_2593
the Gryphon,le Griffon,"e.

""Hold your tongue!"" added the Gryphon, before Alice coul","< Taisez-vous donc, >> ajouta le Griffon, avant qu'Alice put",M_2553
the Gryphon,le Griffon, sink into the earth. At last the Gryphon said to the Mock T,e a rentrer sous terre. Enfin le Griffon dit a la Fausse-Tor,M_2543
the Gryphon,le Griffon,"uch a simple question,"" added the Gryphon; and then they bot",uestion si simple ! >> ajouta le Griffon ; et puis tous deux,M_2541
the Gryphon,le Griffon,"re putting down their names,"" the Gryphon whispered in reply","leur nom, >> repondit de meme le Griffon, << de peur de l'ou",M_2878
the Gryphon,le Griffon,"
""This here young lady,"" said the Gryphon, ""she wants for to","tte petite demoiselle, >> dit le Griffon, << veut savoir vot",M_2504
the Gryphon,le Griffon,"it chuckled. ""What fun!"" said the Gryphon, half to itself, h","ner. << Quelle farce ! >> dit le Griffon, moitie a part soi,",M_2478
the Gryphon,le Griffon,"s curious as it can be,"" said the Gryphon.

""It all came dif","e peut plus singulier, >> dit le Griffon.

<< Tout de traver",M_2787
the Gryphon,le Griffon,"l her to begin."" He looked at the Gryphon as if he thought i","s'y mettre. >> Elle regardait le Griffon comme si elle 


lu",M_2793
the Gryphon,le Griffon,"re of the Lobster Quadrille?"" the Gryphon went on. ""Or would","ns le meme ordre, >> continua le Griffon.

<< Et puis, vous ",M_2833
the Gryphon,le Griffon,"
""She can't explain it,"" said the Gryphon hastily. ""Go on wi"," peut pas l'expliquer, >> dit le Griffon vivement. << Contin",M_2815
the Gryphon,le Griffon,"
""Go on with the next verse,"" the Gryphon repeated impatient"," les vers suivants, >> repeta le Griffon avec impatience ; <",M_2819
the Gryphon,le Griffon,"you'd better leave off,"" said the Gryphon: and Alice was onl","z bien d'en rester la, >> dit le Griffon ; et Alice ne deman",M_2831
the Gryphon,le Griffon,"say when I was a child,"" said the Gryphon.

""Well, I never h","nd j'etais petit, moi, >> dit le Griffon.

<< Je ne l'avais ",M_2805
the Dormouse,le Loir," if he would deny it too: but the Dormouse denied nothing, b","oir s'il nierait aussi ; mais le Loir ne nia rien, car il do",M_2984
the Dormouse,le Loir,"-and-butter--""

""But what did the Dormouse say?"" one of the ","e beurre. >>
<< Mais, que dit le Loir ? >> demanda un des ju",M_2987
the Dormouse,le Loir,"g at the Hatter, and, just as the Dormouse crossed the court","x sur le Chapelier, et, comme le Loir traversait la salle, e",M_2955
the Dormouse,le Loir,"w at a reasonable pace,"" said the Dormouse: ""not in that rid"," raisonnablement, moi, >> dit le Loir ; << et non de cette f",M_2951
the Dormouse,le Loir,"armed at the proposal.

""Then the Dormouse shall!"" they both","alarmait un peu.

<< Eh bien, le Loir va nous en dire une, >",M_1846
the Dormouse,le Loir,"o right to grow _here_,"" said the Dormouse.

""Don't talk non"," droit de grandir ici, >> dit le Loir.

<< Ne dites pas de s",M_2946
the Dormouse,le Loir,"e were three little sisters,"" the Dormouse began in a great ","soeurs, >> commenca bien vite le Loir, << qui s'appelaient E",M_1854
the Dormouse,le Loir,"""They lived on treacle,"" said the Dormouse, after thinking a","s vivaient de melasse, >> dit le Loir, apres avoir reflechi ",M_1857
the Dormouse,le Loir,"n ill.""

""So they were,"" said the Dormouse; ""_very_ ill.""

A","es. >>
<< Et en effet, >> dit le Loir, << elles etaient tres",M_1861
the Dormouse,le Loir,"to the court, arm-in-arm with the Dormouse. ""Fourteenth of M","bras dessus bras dessous avec le Loir. << Le Quatorze Mars, ",M_2908
the Dormouse,le Loir,"ight just as well say,"" added the Dormouse, who seemed to be","re tout aussi bien, >> ajouta le Loir, qui paraissait parler",M_1701
the Dormouse,le Loir,"head. ""Very uncomfortable for the Dormouse,"" thought Alice; "," sa tete. << Bien genant pour le Loir, >> pensa Alice. << Ma",M_1646
the Dormouse,le Loir,"March Hare went ""Sh! sh!"" and the Dormouse sulkily remarked,",firent << Chut ! Chut ! >> et le Loir fit observer d'un ton ,M_1887
the Dormouse,le Loir," _one_.""

""One, indeed!"" said the Dormouse indignantly. Howe",". >>
<< Un, vraiment ! >> dit le Loir avec indignation ; tou",M_1894
the Dormouse,le Loir,"
Alice did not wish to offend the Dormouse again, so she beg","

Alice, craignant d'offenser le Loir, reprit avec circonspe",M_1909
the Dormouse,le Loir,"t part.""

""Well, at any rate, the Dormouse said--"" the Hatte"," Eh bien ! dans tous les cas, le Loir dit -- >> continua le ",M_2982
the baby,le bebe,"chess said to Alice, flinging the baby at her as she spoke. ",: et a ces mots elle lui jeta le bebe. << Il faut que j'aill,M_1455
the baby,le bebe,"ust missed her.

Alice caught the baby with some difficulty,",ce eut de la peine a attraper le bebe. C'etait un petit etre,M_1466
the baby,le bebe,"

""By-the-bye, what became of the baby?"" said the Cat. ""I'd ",".

<< A propos, qu'est devenu le bebe ? J'allais oublier de ",M_1592
the baby,le bebe,"HORUS. (In which the cook and the baby joined):


""Wow! wow!","nt en choeur la cuisiniere et le bebe).

<< Brou, Brou, Brou",M_1438
the executioner,le bourreau,"as a dispute going on between the executioner, the King, and","e discussion avait lieu entre le bourreau, le Roi, et la Rei",M_2257
the executioner,le bourreau,"tioner: ""fetch her here."" And the executioner went off like ",. << Qu'on l'amene ici. >> Et le bourreau partit comme un tr,M_2281
the executioner,le bourreau,"n looking round.

""I'll fetch the executioner myself,"" said ","
<< Je vais moi-meme chercher le bourreau, >> dit le Roi ave",M_2229
the Duck,le canard,"ble--'""

""Found _what_?"" said the Duck.

""Found _it_,"" the M",">> >>
<< Trouva quoi ? >> dit le Canard.

<< Il trouva cela,",M_546
the Duck,le canard," when _I_ find a thing,"" said the Duck: ""it's generally a fr"," ou une grenouille, >> ajouta le Canard. << Mais il s'agit d",M_549
the Cat,le chat," mad?""

""To begin with,"" said the Cat, ""a dog's not mad. You","s fou ? >>
<< D'abord, >> dit le Chat, << un chien n'est pas",M_1567
the Cat,le chat,"

""You'll see me there,"" said the Cat, and vanished.

Alice ",">>
<< Vous m'y verrez, >> dit le Chat ; et il disparut.

Ali",M_1588
the Cat,le chat," do you like the Queen?"" said the Cat in a low voice.

""Not "," vous aimez la Reine ? >> dit le Chat a voix basse.

<< Pas ",M_2186
the Cat,le chat,"id you say pig, or fig?"" said the Cat.

""I said pig,"" replie","t porc, ou porte ? >> demanda le Chat.

<< J'ai dit porc, >>",M_1614
the Cat,le chat,".

""I thought it would,"" said the Cat, and vanished again.

",".

<< Je m'en doutais, >> dit le Chat ; et il disparut de no",M_1598
the Cat,le chat,"""Call it what you like,"" said the Cat. ""Do you play croquet ","la comme vous voudrez, >> dit le Chat. << Jouez-vous au croq",M_1581
the Cat,le chat,"te giddy.""

""All right,"" said the Cat; and this time it vani","gens. >>
<< C'est bon, >> dit le Chat, et cette fois il s'ev",M_1621
the Cat,le chat,"d Alice.

""You must be,"" said the Cat, ""or you wouldn't have","
<< Vous devez l'etre, >> dit le Chat, << sans cela ne serie",M_1561
the Cat,le chat,"ere you want to get to,"" said the Cat.

""I don't much care w"," ou vous voulez aller, >> dit le Chat.

<< Cela m'est assez ",M_1536
the Cat,le chat,"How are you getting on?"" said the Cat, as soon as there was ","Comment cela va-t-il ? >> dit le Chat, quand il y eut assez ",M_2166
